X0.678317792089913,X0.821963030620735,X0.687033606634196,X0.673086994933256,X0.653620625477589,X0.698750019994979,X0.657842868071041,X0.675040447965223,X0.63712061316274,X0.629370925181614,X0.752836496639925,X0.830408715510511,X0.645550188668641,X0.613433159446087,X0.676191523154882,X0.790608493167746,X0.705943342349604,X0.684400867624329,X0.618885195261429,X0.693054113197472,X0.863313759546525,X0.727896932721081,X0.723673980272483,X0.874677751120711,X0.656345937238335,X0.683312638653007,X0.685581770624535,X0.62275350295899,X0.738976894914967,X0.69964505573952,X0.726274383763566,X0.724551198936797,X0.576343797294124,X0.748210276808979,X0.74695847482264,X0.67868320778931,X0.680216212354652,X0.76712637025868,X0.629261296641831,X0.605159716634875,X0.610639554447738,X0.778537976110636,X0.686277112037825,X0.659590317658047,X0.776707622662559,X0.822583869830741,X0.68804500197039,X0.997408396955962,X0.700953059894207,X0.638414014247516,X0.645561914193124,X0.684594763150439,X0.875387249897268,X0.726793154758313,X0.627799282845132,X0.687315982673537,X0.699740177374852,X0.635288295095938,X0.902913730096576,X0.568138724933736,X0.657107291655291,X0.63796250164031,X0.582904501510264,X0.718397128495554,X0.653581589289359,X0.636061825221669,X0.730861894483634,X0.64893982690437,X0.737894484665052,X0.679118182446731,X0.684644169620924,X0.696466179099934,X0.630166943111246,X0.833063373988861,X0.767313718517062,X0.781888313016773,X0.737550712678398,X0.6045814875497,X0.737844808046124,X0.703632081590401,X0.725740219508836,X0.719364157048108,X0.577867191138143,X0.753840750903232,X0.750247314336208,X0.678052232943242,X0.992580579626513,X0.777046578922507,X0.726174964279505,X0.71395857631447,X0.764435487433139,X0.653795533206334,X0.656907967822092,X0.689462756822688,X0.905388479063634,X0.597846917439352,X0.633473112572129,X0.634731557792095,X0.647488310125075,X0.750692660493224,X0.591805783686139,X0.692008377238075,X0.822438654132474,X0.666807339426049,X0.74553757173542,X0.653075048753017,X0.658616849737893,X0.69037827840424,X0.903217100382684,X0.596874499141471,X0.635026550176961,X0.633799219287637,X0.649572273598667,X0.753042460617361,X0.592587857479959,X0.692694948807444,X0.82137654314592,X0.666886415642092,X0.747167990929044,X0.996732479330025,X0.687461136777689,X0.696195599675797,X0.650913634394753,X0.868294799397531,X0.551374865546269,X0.672439759761195,X0.668516939132137,X0.607009322228026,X0.774743356095308,X0.638335952603244,X0.652825319019847,X0.89147094002018,X0.617473437564247,X0.769803427899894,X0.906107091084246,X0.904214702123265,X0.675645678279736,X0.996284425590591,X0.687731092934714,X0.652506129687414,X0.674037213169418,X0.830514613543237,X0.705032826122945,X0.723678330022883,X0.699762464610979,X0.766748852928406,X0.688339762046868,X0.697318042870865,X0.648356377526007,X0.703774939716947,X0.655618146944296,X0.657549233273063,X0.694487857366742,X0.745057971162909,X0.800430594861241,X0.785736335475425,X0.752571436563334,X0.612381660381854,X0.713268470011471,X0.712627624934151,X0.738899125465455,X0.828723452676149,X0.643778328498463,X0.788087395455583,X0.741835990134202,X0.640348684072567,X0.823733063314235,X0.804716489908347,X0.80706973358907,X0.817078198051399,X0.800209131611662,X0.654332665920375,X0.897580783322788,X0.705163869838361,X0.645209582128891,X0.669876515639185,X0.827619024400624,X0.700634013861164,X0.737571019480975,X0.737225327133065,X0.737028408738904,X0.704005058012387,X0.681650106577599,X0.66460406707981,X0.738120203219839,X0.701217114590573,X0.70354266009395,X0.720782152149153,X0.89905210010251,X0.858123622859735,X0.67498843014083,X0.653690784456488,X0.698661836873408,X0.995400358894722,X0.631030167795803,X0.613609397429246,X0.620535023937879,X0.656668283548964,X0.723898243503674,X0.604346632727697,X0.701197309561853,X0.903314182846769,X0.677820972228944,X0.718835357934618,X0.90160025260294,X0.898876314657879,X0.865693749879246,X0.652703241264507,X0.75202078088513,X0.643291905820928,X0.737520601369329,X0.703010366073759,X0.724019458226665,X0.719397951314222,X0.577534884261963,X0.75342964095679,X0.749028899679855,X0.67762383555738,X0.991354178655023,X0.78032635634194,X0.724726259395973,X0.714252531818247,X0.767346196101771,X0.997087149850042,X0.744497395020692,X0.746245310569045,X0.768768177167469,X0.703508691925445,X0.822630328904688,X0.738369035044182,X0.717925455756819,X0.617839316774738,X0.873054157256904,X0.747760002080183,X0.677607843324104,X0.692744021211393,X0.795705014121602,X0.665337110463687,X0.782250199326564,X0.696395760832421,X0.699556620398856,X0.748893790889357,X0.641276317251225,X0.681581466895953,X0.697913753135422,X0.716390567491961,X0.71894102518772,X0.682525319305943,X0.874743453918297,X0.829371175888592,X0.944333006489215,X0.676195863515436,X0.697308757246057,X0.687450774179005,X0.963529544372778,X0.686614799976679,X0.639113201221197,X0.672396500816811,X0.848601420764407,X0.724066038256449,X0.723037984164105,X0.708970068544859,X0.760552272458356,X0.687571390730859,X0.684377882257199,X0.654165088524216,X0.714113569490409,X0.648877444714515,X0.650676112647878,X0.688907195393261,X0.964202598222593,X0.794902227384999,X0.894741332714993,X0.638398545225979,X0.712704123105272,X0.870291015093058,X0.963030741085835,X0.655305529941109,X0.806398437377198,X0.668613108910621,X0.632946195642163,X0.785262397390231,X0.822076062530294,X0.710069158663932,X0.738759323138922,X0.684119847201851,X0.806366567465096,X0.683722377656699,X0.735266276749496,X0.737257577837129,X0.65133970182326,X0.65005332859489,X0.683655339506453,X0.653250987752184,X0.722734842671596,X0.63597622546482,X0.671621956007312,X0.737350860770127,X0.598423067784396,X0.664550609926783
0.678317792089913,0.821963030620735,0.687033606634196,0.673086994933256,0.653620625477589,0.698750019994979,0.657842868071041,0.675040447965223,0.63712061316274,0.629370925181614,0.752836496639925,0.830408715510511,0.645550188668641,0.613433159446087,0.676191523154882,0.790608493167746,0.705943342349604,0.684400867624329,0.618885195261429,0.693054113197472,0.863313759546525,0.727896932721081,0.723673980272483,0.874677751120711,0.656345937238335,0.683312638653007,0.685581770624535,0.62275350295899,0.738976894914967,0.69964505573952,0.726274383763566,0.724551198936797,0.576343797294124,0.748210276808979,0.74695847482264,0.67868320778931,0.680216212354652,0.76712637025868,0.629261296641831,0.605159716634875,0.610639554447738,0.778537976110636,0.686277112037825,0.659590317658047,0.776707622662559,0.822583869830741,0.68804500197039,0.997408396955962,0.700953059894207,0.638414014247516,0.645561914193124,0.684594763150439,0.875387249897268,0.726793154758313,0.627799282845132,0.687315982673537,0.699740177374852,0.635288295095938,0.902913730096576,0.568138724933736,0.657107291655291,0.63796250164031,0.582904501510264,0.718397128495554,0.653581589289359,0.636061825221669,0.730861894483634,0.64893982690437,0.737894484665052,0.679118182446731,0.684644169620924,0.696466179099934,0.630166943111246,0.833063373988861,0.767313718517062,0.781888313016773,0.737550712678398,0.6045814875497,0.737844808046124,0.703632081590401,0.725740219508836,0.719364157048108,0.577867191138143,0.753840750903232,0.750247314336208,0.678052232943242,0.992580579626513,0.777046578922507,0.726174964279505,0.71395857631447,0.764435487433139,0.653795533206334,0.656907967822092,0.689462756822688,0.905388479063634,0.597846917439352,0.633473112572129,0.634731557792095,0.647488310125075,0.750692660493224,0.591805783686139,0.692008377238075,0.822438654132474,0.666807339426049,0.74553757173542,0.653075048753017,0.658616849737893,0.69037827840424,0.903217100382684,0.596874499141471,0.635026550176961,0.633799219287637,0.649572273598667,0.753042460617361,0.592587857479959,0.692694948807444,0.82137654314592,0.666886415642092,0.747167990929044,0.996732479330025,0.687461136777689,0.696195599675797,0.650913634394753,0.868294799397531,0.551374865546269,0.672439759761195,0.668516939132137,0.607009322228026,0.774743356095308,0.638335952603244,0.652825319019847,0.89147094002018,0.617473437564247,0.769803427899894,0.906107091084246,0.904214702123265,0.675645678279736,0.996284425590591,0.687731092934714,0.652506129687414,0.674037213169418,0.830514613543237,0.705032826122945,0.723678330022883,0.699762464610979,0.766748852928406,0.688339762046868,0.697318042870865,0.648356377526007,0.703774939716947,0.655618146944296,0.657549233273063,0.694487857366742,0.745057971162909,0.800430594861241,0.785736335475425,0.752571436563334,0.612381660381854,0.713268470011471,0.712627624934151,0.738899125465455,0.828723452676149,0.643778328498463,0.788087395455583,0.741835990134202,0.640348684072567,0.823733063314235,0.804716489908347,0.80706973358907,0.817078198051399,0.800209131611662,0.654332665920375,0.897580783322788,0.705163869838361,0.645209582128891,0.669876515639185,0.827619024400624,0.700634013861164,0.737571019480975,0.737225327133065,0.737028408738904,0.704005058012387,0.681650106577599,0.66460406707981,0.738120203219839,0.701217114590573,0.70354266009395,0.720782152149153,0.89905210010251,0.858123622859735,0.67498843014083,0.653690784456488,0.698661836873408,0.995400358894722,0.631030167795803,0.613609397429246,0.620535023937879,0.656668283548964,0.723898243503674,0.604346632727697,0.701197309561853,0.903314182846769,0.677820972228944,0.718835357934618,0.90160025260294,0.898876314657879,0.865693749879246,0.652703241264507,0.75202078088513,0.643291905820928,0.737520601369329,0.703010366073759,0.724019458226665,0.719397951314222,0.577534884261963,0.75342964095679,0.749028899679855,0.67762383555738,0.991354178655023,0.78032635634194,0.724726259395973,0.714252531818247,0.767346196101771,0.997087149850042,0.744497395020692,0.746245310569045,0.768768177167469,0.703508691925445,0.822630328904688,0.738369035044182,0.717925455756819,0.617839316774738,0.873054157256904,0.747760002080183,0.677607843324104,0.692744021211393,0.795705014121602,0.665337110463687,0.782250199326564,0.696395760832421,0.699556620398856,0.748893790889357,0.641276317251225,0.681581466895953,0.697913753135422,0.716390567491961,0.71894102518772,0.682525319305943,0.874743453918297,0.829371175888592,0.944333006489215,0.676195863515436,0.697308757246057,0.687450774179005,0.963529544372778,0.686614799976679,0.639113201221197,0.672396500816811,0.848601420764407,0.724066038256449,0.723037984164105,0.708970068544859,0.760552272458356,0.687571390730859,0.684377882257199,0.654165088524216,0.714113569490409,0.648877444714515,0.650676112647878,0.688907195393261,0.964202598222593,0.794902227384999,0.894741332714993,0.638398545225979,0.712704123105272,0.870291015093058,0.963030741085835,0.655305529941109,0.806398437377198,0.668613108910621,0.632946195642163,0.785262397390231,0.822076062530294,0.710069158663932,0.738759323138922,0.684119847201851,0.806366567465096,0.683722377656699,0.735266276749496,0.737257577837129,0.65133970182326,0.65005332859489,0.683655339506453,0.653250987752184,0.722734842671596,0.63597622546482,0.671621956007312,0.737350860770127,0.598423067784396,0.664550609926783
