result.1,result.2,result.3,result.4,result.5,result.6,result.7,result.8,result.9,result.10,result.11,result.12,result.13,result.14,result.15,result.16,result.17,result.18,result.19,result.20,result.21,result.22,result.23,result.24,result.25,result.26,result.27,result.28,result.29,result.30,result.31,result.32,result.33,result.34,result.35,result.36,result.37,result.38,result.39,result.40
1,0.997596756378009,0.883061933687562,0.997745212332716,0.997965600768453,0.998007952933909,0.995545813070303,0.882369664242939,0.995987869643811,0.883465552042305,0.99762225287257,0.882401252717995,0.883200530671841,0.881094648668223,0.996106235788267,0.996860743886568,0.996069692639787,0.997827550366206,0.998907305545985,0.99738972514645,0.996849085024965,0.9957166058462,0.997802954675888,0.996170080755776,0.996784010776483,0.995628745791957,0.880856961202918,0.996955924452374,0.997064917513711,0.880452292855388,0.99620221344767,0.876136877715917,0.996910038414115,0.880596796620698,0.997950336221671,0.997112164595277,0.997740071805812,0.880426823555244,0.99789930113288,0.998370493160133
1,1,0.883458733315042,0.997180446785262,0.998111934407208,0.996753408140042,0.995338769622278,0.881255707279705,0.996529829410378,0.881496007297371,0.997655198197197,0.880808541993839,0.881624743742559,0.880971869196942,0.996272426260621,0.996792003554219,0.995642678020139,0.997429888071652,0.997576315567248,0.995464500623834,0.996817118866112,0.995574498589131,0.996480505682038,0.996397284960994,0.995436860298148,0.99365763531764,0.878026951162467,0.995056332628744,0.998600057525946,0.878727532552291,0.996166631012222,0.875703431545584,0.996914852668244,0.879337104019169,0.996873889274063,0.9968559417348,0.997412759253394,0.880115922155307,0.996415698286573,0.99641051895806
1,0.997596756378009,1,0.883445771369577,0.884318179616832,0.884699472922953,0.885168051767995,0.997541458996022,0.883282069695094,0.996445433261668,0.882585421713841,0.997893588711502,0.997612148176864,0.997936717202858,0.881321210289765,0.88318461164865,0.884173856953628,0.883616240843392,0.884008456056892,0.887063037146588,0.884147039821064,0.884596764476682,0.883376021367545,0.884346825826812,0.8850382633109,0.88854311132468,0.99725176933094,0.88744618508128,0.882394897542605,0.996469737063281,0.883187488860798,0.993185537040376,0.882290131395962,0.997475164165534,0.883460521526244,0.883664702343165,0.883832626845395,0.996957347789194,0.885257465105786,0.885912316258208
1,1,0.883061933687562,1,0.995446021071248,0.995491949195236,0.992973584707599,0.882407751748233,0.993521189544475,0.882223080510497,0.99508973591286,0.881800537805787,0.88290641806169,0.882214297246517,0.993737759051061,0.994141018967402,0.992789526598074,0.995152395198889,0.996654291020797,0.996408698417512,0.994445557712149,0.992806259403366,0.99581478200532,0.993915763659914,0.994320569273522,0.996063033689724,0.878379019126115,0.994849758624103,0.996692330499067,0.879074029004173,0.993699752447629,0.876299130706007,0.994274249307029,0.879831638783496,0.995321931366844,0.994416590636993,0.99514821731865,0.880017262829215,0.995506785867614,0.996521171413883
1,0.997596756378009,0.883458733315042,0.997745212332716,1,0.998214510142152,0.997880187155573,0.882683382164825,0.998366303090975,0.881986008735519,0.999068458449837,0.881710012499789,0.883263438929382,0.880375516449655,0.998489210828735,0.998904787827502,0.99805354056853,0.999148798219389,0.998347013904862,0.996604431203123,0.998805865770778,0.997858266841578,0.997863696570346,0.998715147808015,0.99686394297625,0.994260986117543,0.880028491408966,0.996717220603409,0.997850632813239,0.879219246203847,0.998402630100613,0.876454998515439,0.998782751018205,0.879673292274373,0.998443744431898,0.998825428823326,0.998906633738736,0.881005102685603,0.99823717664467,0.997702258127532
1,1,1,0.997180446785262,0.997965600768453,1,0.99682453724763,0.884047463383834,0.997330098601558,0.88295263943607,0.997839672422731,0.882416830857047,0.883116046994182,0.881936226547403,0.99786770724278,0.998249827650316,0.997114553724389,0.998107734128203,0.998430747954343,0.997266881227491,0.998011152444012,0.997237011430956,0.998253345311472,0.998084464561221,0.997217324115645,0.995517669641148,0.880541895174957,0.99751709497403,0.996514443635641,0.880603958632679,0.997101080261446,0.876522286416098,0.997970552225414,0.881241626870598,0.997855260777829,0.998345482072321,0.99757695260984,0.881228224084761,0.99890009883352,0.998288278978241
1,0.997596756378009,0.883061933687562,0.883445771369577,0.998111934407208,0.998007952933909,1,0.884467884832608,0.998868334838234,0.884427332390755,0.997257124301171,0.883857718188581,0.8848894974113,0.8824837471402,0.998314423278749,0.998533721486977,0.998293461782363,0.997858043586212,0.996014523125186,0.996525729967692,0.99754627278532,0.998867421674804,0.997026319482625,0.998508481577622,0.998329044374063,0.992291556307397,0.881732814051154,0.997664448146792,0.99556914160109,0.88184651832107,0.998548495908492,0.878570409455904,0.998244285088371,0.883015611040539,0.996891020808761,0.998358584126444,0.997243238282353,0.881975984990518,0.997697906299918,0.996085452234555
1,1,0.883458733315042,1,0.884318179616832,0.996753408140042,0.995545813070303,1,0.88188679059884,0.998517048707528,0.880281381752569,0.998830398723521,0.996716438053535,0.999239693095401,0.879681048661859,0.881318136095029,0.883525939284302,0.882468401153561,0.882545394810288,0.885580982484845,0.882049983135344,0.882332970397271,0.882780813772334,0.883631616528417,0.883545689716082,0.886196194511316,0.998846572355506,0.885734968184089,0.880040743816233,0.997682435925819,0.882573346755406,0.995392323431886,0.880691723997578,0.998794087281999,0.882774285351542,0.881987341052383,0.882407105485617,0.998471875250256,0.883889617419882,0.884316059424201
1,0.997596756378009,1,0.997745212332716,0.995446021071248,0.884699472922953,0.995338769622278,0.882369664242939,1,0.88169814171563,0.998110972869678,0.88152390964429,0.882046600987502,0.880289060073721,0.999412216955625,0.998986288822644,0.998708723235505,0.998348158420541,0.996790276200947,0.996553962448304,0.998928101880931,0.999301643569501,0.997864854023318,0.999365796396412,0.998525373972338,0.992242618491646,0.879955483558611,0.998105021437952,0.996315945888321,0.879722134127993,0.999382080239367,0.87499128515643,0.998679300377732,0.879778486795222,0.99755691466386,0.999088230249307,0.998050857383696,0.879401896026282,0.99796797488518,0.996667272659881
1,1,0.883061933687562,0.997180446785262,1,0.995491949195236,0.885168051767995,0.881255707279705,0.995987869643811,1,0.879476926779668,0.998123961722636,0.995892351607149,0.998187662943589,0.880449610594278,0.881683166082003,0.882716918876634,0.882038444903713,0.882809908209229,0.884866803229852,0.881732025900739,0.883047922567734,0.881154589759391,0.883055974321567,0.883639981039106,0.8860792848291,0.998743370176905,0.885050300102146,0.881538749291234,0.998097343704189,0.882140486079517,0.996648947643615,0.880806202164057,0.998665322214909,0.882705226732443,0.881622309014814,0.880886985277002,0.998848934086247,0.883318077152501,0.883961628078316
1,0.997596756378009,0.883458733315042,0.883445771369577,0.997965600768453,0.998214510142152,0.992973584707599,0.997541458996022,0.996529829410378,0.883465552042305,1,0.880616162898575,0.880839063369975,0.878298648109124,0.998101745663995,0.998247999322065,0.997893878869114,0.998355273668365,0.997852796475624,0.997101822566654,0.998201373656102,0.997415516697107,0.997763223001768,0.997859367247652,0.997593884993565,0.994716254027506,0.877050307567063,0.997343032432588,0.997184300621455,0.876161214486705,0.998137843813979,0.874296663194384,0.997976876115844,0.878493525814033,0.997768434015199,0.998106072674418,0.998326634974264,0.877357313410436,0.998373053874011,0.996973302122436
