result.1,result.2,result.3,result.4,result.5,result.6,result.7,result.8,result.9,result.10,result.11,result.12,result.13,result.14,result.15,result.16,result.17,result.18,result.19,result.20,result.21,result.22,result.23,result.24,result.25,result.26,result.27,result.28,result.29,result.30,result.31,result.32,result.33,result.34,result.35,result.36,result.37,result.38,result.39,result.40
1,0.999949832956754,1,0.999950005252537,0.999899979344597,0.99994994014074,0.999950149194332,1,1,0.99990022934633,1,1,1,0.99995012767579,1,1,1,0.999900003956143,1,1,1,1,0.999950012993107,0.999899827382684,0.999950010363282,1,1,1,1,1,1,1,1,0.999950101628544,1,1,1,1,1,1
1,1,0.999949692088655,0.999900141773992,0.999950072706887,1,1,1,0.999950106665832,0.999950234354893,0.99995011360042,0.999950144521334,0.999950069178236,0.99989996854967,0.999950123252494,1,0.999950156630482,0.999949899785473,1,0.999949961036583,0.999950056203193,0.999950140485552,0.999950089443316,0.999949759829549,0.999900292283746,0.999950222119391,1,0.999950339133123,1,0.999950045922331,1,0.999949931705715,0.999949937736648,1,0.999950297526264,1,0.999950155636277,0.999950130251648,1,0.999949895877964
1,0.999949832956754,1,0.999950187257873,0.999899993030756,0.999949953219781,0.99994999904787,1,1,0.999899920532327,1,1,1,0.999949909874922,1,1,1,0.999899985239073,1,1,1,1,0.999950043224674,0.999899549541635,0.999950030853939,1,1,1,1,1,1,1,1,0.999949933165797,1,1,1,1,1,1
1,1,1,1,0.999900462511713,0.99990060081527,0.99990064004881,0.999950205455292,0.999950322659816,0.999850502454067,0.999950230988501,0.999950248180853,0.999950145665583,1,1,0.999950322145741,1,0.999850458294956,0.999950182091794,0.999950076594938,0.999950297825069,0.999950175890201,1,0.999849670675663,1,0.999950232409038,0.999950258442879,0.999950373946847,1,1,0.999950129876693,0.999950122009623,0.999950087000694,0.99990036565214,0.999950278706738,1,0.999950271757579,0.999950141426016,1,0.999950036955193
1,0.999949832956754,0.999949692088655,0.999950005252537,1,0.999950091047671,0.999950252720172,1,0.999900776046609,1,0.999900409749063,0.99990098689047,0.999900435527373,0.999900662622826,0.999900553169186,1,0.999900647446609,1,0.999950230200907,0.999950048421256,0.999900487236109,0.999950221852263,1,1,0.999900868368164,0.999900535632766,0.999950168033902,0.999950368650124,1,0.999900472938581,0.999950010267177,0.999900356659511,0.999950164867642,0.999950234307192,0.99995024316367,1,0.999900636257246,0.999950206446356,0.999950255054709,0.999900205131
1,1,1,0.999900141773992,0.999899979344597,1,1,1,0.9999503273809,0.999950105190205,0.999950282820495,0.999950214150177,0.99995008093976,0.999900333494309,0.999950117212846,1,0.999950186560134,0.99995001477605,1,0.999950069339079,0.999950231386048,0.999950124468441,0.999950253665275,0.999950127746238,0.999900130073878,0.999950164802937,1,0.999950321201216,1,0.999950100184843,1,0.99994998188512,0.999950127025113,1,0.99995011510293,1,0.999950227632622,0.999950119899727,1,0.999949957097279
1,0.999949832956754,1,0.999950187257873,0.999950072706887,0.99994994014074,1,1,0.999950203876377,0.999950336921273,0.999950322790643,0.999950403004713,0.99995031458528,0.999900775272677,0.999950268528222,1,0.999950472806561,0.999950234876243,1,0.999950144815645,0.999950168895543,0.999950205551327,0.99995029329892,0.999950046289247,0.999900639124225,0.999950293491572,1,0.999950395212577,1,0.999950210338452,1,0.999950241709674,0.999950105927675,1,0.999950357777851,1,0.999950431055907,0.999950353846845,1,0.999950102673711
1,1,0.999949692088655,1,0.999899993030756,1,0.999950149194332,1,1,1,1,1,1,0.999950210918099,1,1,1,1,1,1,1,1,0.999950162311786,1,0.999950176471818,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0.999949832956754,1,0.999950005252537,0.999900462511713,0.999949953219781,1,1,1,0.9999003938067,1,1,1,0.999950266408094,1,1,1,0.99990035426163,1,1,1,1,0.999950191352344,0.999900572612899,0.999950349301174,1,1,1,1,1,1,1,1,0.999950250119756,1,1,1,1,1,1
1,1,1,0.999900141773992,1,0.99990060081527,0.99994999904787,1,1,1,0.999900488662269,0.999900511356743,0.999900344518071,0.999850886845674,0.999900321953896,1,0.999901108438629,1,0.999950170628404,0.999950168578464,0.999900455851073,0.999950285547479,0.999950361345354,1,0.999850760796257,0.999900702708515,0.999950164098531,0.99995031997414,1,0.99990020373703,0.999950185884927,0.999900046543364,0.999950122893736,0.999950277020867,0.999950397387993,1,0.999900534357381,0.999950296207837,0.999950263352134,0.999900194399054
1,0.999949832956754,0.999949692088655,0.999950187257873,0.999899979344597,0.999950091047671,0.99990064004881,1,0.999950106665832,0.99990022934633,1,1,1,0.999950166087407,1,1,1,0.999900529602687,1,1,1,1,0.999950308179699,0.999900027250878,0.99995023852206,1,1,1,1,1,1,1,1,0.999950253778436,1,1,1,1,1,1
1,1,1,1,0.999950072706887,1,0.999950252720172,0.999950205455292,1,0.999950234354893,1,1,1,0.999950168396028,1,1,1,0.999900579068354,1,1,1,1,0.999950208916382,0.999900092558991,0.999950169958499,1,1,1,1,1,1,1,1,0.999950258529355,1,1,1,1,1,1
1,0.999949832956754,1,0.999950005252537,0.999899993030756,0.99994994014074,1,1,0.999950322659816,0.999899920532327,0.99995011360042,1,1,0.999950251242489,1,1,1,0.999900244990398,1,1,1,1,0.999950195326103,0.999899903113559,0.999950213731551,1,1,1,1,1,1,1,1,0.99995016383068,1,1,1,1,1,1
1,1,0.999949692088655,0.999900141773992,0.999900462511713,1,1,1,0.999900776046609,0.999850502454067,1,0.999950144521334,1,1,1,0.999950348094494,1,0.999850450686023,0.999950349805057,0.99995020084683,0.999950183913598,0.999950283829083,1,0.999850341626379,1,0.999950228064674,0.999950304694392,0.999950318715181,1,1,0.999950055802518,0.999950120189451,0.99995017907589,0.999900475817921,0.999950348914317,1,0.999950129843374,0.999950198881813,1,0.999950089738767
1,0.999949832956754,1,0.999950187257873,1,0.999949953219781,0.999950149194332,1,0.9999503273809,1,0.999950230988501,1,0.999950069178236,0.99995012767579,1,1,1,0.999900445315432,1,1,1,1,1,0.999900199828012,1,1,1,1,1,1,1,1,1,0.999950228349443,1,1,1,1,1,1
1,1,1,1,0.999899979344597,0.99990060081527,1,1,0.999950203876377,0.999950105190205,0.999900409749063,0.999950248180853,1,0.99989996854967,1,1,1,1,1,1,1,1,0.999950488730946,1,0.999950416746991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0.999949832956754,0.999949692088655,0.999950005252537,0.999950072706887,0.999950091047671,0.99994999904787,1,1,0.999950336921273,0.999950282820495,0.99990098689047,0.999950145665583,0.999949909874922,0.999950123252494,1,1,0.999900601512942,1,1,1,1,1,0.999900293296382,1,1,1,1,1,1,1,1,1,0.999950339843256,1,1,1,1,1,1
1,1,1,0.999900141773992,0.999899993030756,1,0.99990064004881,1,1,1,0.999950322790643,0.999950214150177,0.999900435527373,1,1,1,1,1,0.999950103520783,0.999950067991272,0.999900749114791,0.999950060330173,0.999950194494473,1,0.999850553926178,0.999900296445037,0.999950175963667,0.999950285699366,1,0.999900113922944,0.99995013203492,0.999900041644984,0.999949993813271,0.999950202909637,0.999950123900955,1,0.999900057131293,0.999950167837492,0.999950180650025,0.999900052122188
1,0.999949832956754,1,0.999950187257873,0.999900462511713,0.99994994014074,0.999950252720172,1,1,0.9999003938067,1,0.999950403004713,0.99995008093976,0.999900662622826,1,1,0.999950156630482,0.999900003956143,1,1,1,1,0.999950263044364,0.999950016065339,0.999950263203394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0.999949692088655,1,1,1,1,0.999950205455292,0.999950106665832,1,1,1,0.99995031458528,0.999900333494309,0.999900553169186,0.999950322145741,1,0.999949899785473,1,1,1,1,0.999950018167028,0.999950005017082,0.999950194424266,1,1,1,1,1,1,1,1,0.999950169963597,1,1,1,1,1,1
1,0.999949832956754,1,0.999950005252537,0.999899979344597,0.999949953219781,1,1,1,0.99990022934633,0.999900488662269,1,1,0.999900775272677,0.999950117212846,1,1,0.999899985239073,1,1,1,1,0.999950189987938,0.999899939173297,0.999950135911229,1,1,1,1,1,1,1,1,0.999950201187039,1,1,1,1,1,1
1,1,1,0.999900141773992,0.999950072706887,0.99990060081527,0.999950149194332,1,0.999950322659816,0.999950234354893,1,0.999900511356743,1,0.999950210918099,0.999950268528222,1,0.999900647446609,0.999850458294956,1,0.999949961036583,1,1,0.999950182740511,0.999950039271991,0.999950208569555,1,1,1,1,1,1,1,1,0.999950292597707,1,1,1,1,1,1
1,0.999949832956754,0.999949692088655,0.999950187257873,0.999899993030756,0.999950091047671,1,1,0.999900776046609,0.999899920532327,1,1,0.999900344518071,0.999950266408094,1,1,0.999950186560134,1,0.999950182091794,1,0.999950056203193,1,1,0.999950050667305,1,0.999950237559527,0.999950166164917,0.999950297907413,1,1,0.999950093897049,0.999950150225358,0.999950168387607,0.999950350678246,0.999950347529189,1,0.999950229858201,0.999950214147825,1,0.999949975080957
1,1,1,1,0.999900462511713,1,0.99994999904787,1,0.9999503273809,0.999850502454067,0.99995011360042,1,1,0.999850886845674,1,1,0.999950472806561,0.99995001477605,0.999950230200907,0.999950076594938,1,0.999950140485552,0.999950012993107,1,0.999850411854689,0.999900056693766,0.999950109026739,0.999950143427887,1,0.999899808585194,0.999949836876469,0.999899768245813,0.999949913741943,0.999950258542467,0.999950126098218,1,0.999900257922078,0.999949947253234,0.999950039914158,0.999899952620155
1,0.999949832956754,1,0.999950005252537,1,0.99994994014074,0.99990064004881,1,0.999950203876377,1,1,1,1,0.999950166087407,0.999900321953896,1,1,0.999950234876243,1,0.999950048421256,0.999950297825069,1,0.999950089443316,0.999899827382684,1,0.999950298616787,0.999950288251668,0.99995027512275,1,1,0.99995022296654,0.999950234474852,0.999950142107075,0.999900668996492,0.999950239233312,1,0.999950367426932,0.999950158217536,1,0.999950132487363
1,1,0.999949692088655,0.999900141773992,0.999899979344597,1,0.999950252720172,1,1,0.999950105190205,0.999950230988501,0.999950144521334,1,0.999950168396028,1,1,1,1,1,0.999950069339079,0.999900487236109,0.999950175890201,0.999950043224674,0.999949759829549,0.999950010363282,1,1,1,1,1,1,1,1,0.9999502589878,1,1,1,1,1,1
1,0.999949832956754,1,0.999950187257873,0.999950072706887,0.999949953219781,1,1,1,0.999950336921273,0.999900409749063,1,1,0.999950251242489,1,1,0.999901108438629,0.99990035426163,1,0.999950144815645,0.999950231386048,0.999950221852263,1,0.999899549541635,0.999900292283746,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,0.999899993030756,0.99990060081527,1,0.999950205455292,1,1,0.999950282820495,0.999950248180853,0.999950069178236,1,1,1,1,1,1,1,0.999950168895543,0.999950124468441,1,0.999849670675663,0.999950030853939,0.999950222119391,1,1,1,1,1,1,1,0.999950261688077,1,1,1,1,1,1
1,0.999949832956754,0.999949692088655,0.999950005252537,0.999900462511713,0.999950091047671,0.999950149194332,1,0.999950106665832,0.9999003938067,0.999950322790643,0.99990098689047,1,0.99995012767579,1,1,1,0.999900529602687,0.999950170628404,1,1,0.999950205551327,0.999950253665275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0.999900141773992,1,1,1,1,1,1,1,0.999950214150177,0.999950145665583,0.99989996854967,1,0.999950348094494,1,0.999900579068354,1,0.999950168578464,1,1,0.99995029329892,0.999950127746238,0.999900868368164,0.999950232409038,1,0.999950339133123,1,1,1,1,1,0.999950196154316,1,1,1,1,1,1
1,0.999949832956754,1,0.999950187257873,0.999899979344597,0.99994994014074,0.99994999904787,1,0.999950322659816,0.99990022934633,1,0.999950403004713,0.999900435527373,0.999949909874922,1,1,1,0.999900244990398,1,1,0.999900455851073,1,0.999950162311786,0.999950046289247,0.999900130073878,0.999900535632766,0.999950258442879,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0.999949692088655,1,0.999950072706887,1,0.99990064004881,1,0.999900776046609,0.999950234354893,0.999900488662269,1,0.99995008093976,1,0.999950123252494,1,1,0.999850450686023,1,1,1,0.999950285547479,0.999950191352344,1,0.999900639124225,0.999950164802937,0.999950168033902,0.999950373946847,1,0.999950045922331,1,1,1,0.999950149434374,1,1,1,1,1,1
1,0.999949832956754,1,0.999950005252537,0.999899993030756,0.999949953219781,0.999950252720172,1,0.9999503273809,0.999899920532327,1,1,0.99995031458528,0.999900662622826,1,1,1,0.999900445315432,0.999950349805057,1,1,1,0.999950361345354,0.999900572612899,0.999950176471818,0.999950293491572,1,0.999950368650124,1,1,1,1,1,0.999950213756276,1,1,1,1,1,1
1,1,1,0.999900141773992,0.999900462511713,0.99990060081527,1,1,0.999950203876377,0.999850502454067,1,0.999900511356743,1,0.999900333494309,1,1,1,1,1,0.99995020084683,1,1,0.999950308179699,1,0.999950349301174,1,1,0.999950321201216,1,1,1,0.999949931705715,1,1,0.999950242504131,1,0.999950207691736,0.999950155414044,1,0.999949934747068
1,0.999949832956754,0.999949692088655,0.999950187257873,1,0.999950091047671,1,1,1,1,0.99995011360042,1,1,0.999900775272677,0.999900553169186,1,1,0.999900601512942,1,1,0.999950183913598,1,0.999950208916382,0.999900027250878,0.999850760796257,1,1,0.999950395212577,1,0.999900472938581,0.999950129876693,1,0.999949937736648,0.999950101628544,1,1,1,1,1,1
1,1,1,1,0.999899979344597,1,0.999950149194332,0.999950205455292,1,0.999950105190205,1,1,0.999900344518071,0.999950210918099,0.999950117212846,0.999950322145741,0.999950156630482,1,1,1,1,0.999950283829083,0.999950195326103,0.999900092558991,0.99995023852206,0.999900702708515,1,1,1,0.999950100184843,0.999950010267177,0.999950122009623,1,1,1,1,1,1,1,1
1,0.999949832956754,1,0.999950005252537,0.999950072706887,0.99994994014074,1,1,1,0.999950336921273,0.999950230988501,1,1,0.999950266408094,0.999950268528222,1,1,0.999900003956143,0.999950103520783,1,1,1,1,0.999899903113559,0.999950169958499,1,0.999950164098531,1,1,0.999950210338452,1,0.999900356659511,0.999950087000694,0.999949933165797,0.999950297526264,1,1,1,1,1
1,1,0.999949692088655,0.999900141773992,0.999899993030756,1,0.99994999904787,1,0.999950106665832,1,0.999900409749063,0.999950144521334,1,0.999850886845674,1,1,1,0.999949899785473,1,0.999950067991272,1,1,1,0.999850341626379,0.999950213731551,1,1,0.99995031997414,1,1,1,0.99994998188512,0.999950164867642,0.99990036565214,1,1,1,1,1,1
1,0.999949832956754,1,0.999950187257873,0.999900462511713,0.999949953219781,0.99990064004881,1,1,0.9999003938067,0.999950282820495,1,1,0.999950166087407,1,1,0.999900647446609,0.999899985239073,1,1,0.999900749114791,1,0.999950488730946,0.999900199828012,1,1,1,1,1,1,1,0.999950241709674,0.999950127025113,0.999950234307192,0.999950278706738,1,0.999950155636277,1,1,1
1,1,1,1,1,0.99990060081527,0.999950252720172,1,0.999950322659816,1,0.999950322790643,0.999950248180853,1,0.999950168396028,0.999900321953896,1,0.999950186560134,0.999850458294956,1,1,1,0.999950060330173,1,1,1,0.999950228064674,1,1,1,0.99990020373703,1,1,0.999950105927675,1,0.99995024316367,1,1,0.999950130251648,1,1
