result.1,result.2,result.3,result.4,result.5,result.6,result.7,result.8,result.9,result.10,result.11,result.12,result.13,result.14,result.15,result.16,result.17,result.18,result.19,result.20,result.21,result.22,result.23,result.24,result.25,result.26,result.27,result.28,result.29,result.30,result.31,result.32,result.33,result.34,result.35,result.36,result.37,result.38,result.39,result.40
1,0.99857870807693,0.999721078248703,0.999557513740931,0.999725976096073,0.999474170379138,0.999082256579511,0.999076884170196,0.999343292725435,1,0.998551242250814,0.999657170122047,0.99907932338726,0.999686566572636,0.999152621932948,0.999313184214359,0.99984288075857,0.999362438904659,0.999474882138303,0.998829032243649,0.99941779175047,0.998500728534695,0.99969297647696,0.999598182655468,0.99961013639897,0.998155462780849,0.998584812264296,0.999768370115479,0.999114457289334,0.999918745662028,0.999603920835174,0.999409605461981,0.999158775620361,0.999373733636543,0.999359151785156,0.999567247608167,0.998829071248052,0.998832722873335,0.999569073999238,0.997825035859662
1,1,0.998756578909375,0.998289920794552,0.998960320717059,0.998299047363711,0.999534181138959,0.99773007388523,0.999224931405678,0.998739396932787,0.999317739679724,0.999118965681238,0.999501843781022,0.999024446936762,0.999389499526087,0.99859905209788,0.999003547076469,0.998171065703478,0.998375861035235,0.997826928288746,0.998038475405245,0.999286437933444,0.998962962773474,0.998645856822982,0.998990041339178,0.996934298944416,0.999431006447679,0.998661835860807,0.999336752435289,0.998933721468347,0.998603190064717,0.999235468839426,0.999190897413029,0.998795008871523,0.998103226902969,0.99892285075227,0.997677534890113,0.997574894432896,0.998812413631784,0.998843391709437
1,0.99857870807693,1,0.999678868501467,0.999762283810278,0.999760131253622,0.999390615027866,0.999124603549804,0.999366313593852,0.999563508145437,0.998344465556478,0.999762047557905,0.999190612099436,0.999876911866218,0.999173586111518,0.999672626454673,0.999599271895361,0.99941395087895,0.999834761222155,0.99934555943757,0.999498428277332,0.998553825283594,0.999801508023952,0.999877035830042,0.999843022826853,0.998280405111822,0.998447280137457,0.999726167149038,0.999261330072273,0.999795603703113,1,0.999441268925601,0.99926773413197,0.999720409755229,0.999411956902724,0.999916404521938,0.999108977115154,0.999042239122095,0.999843333772948,0.99801315996928
1,1,0.999721078248703,1,0.999371424805429,0.999671071353721,0.99903397721931,0.999114885228605,0.998888276366391,0.999476426185716,0.997986681252901,0.999289348895517,0.998793752747015,0.999638122587588,0.998777281589669,0.999513745136025,0.999471326664591,0.999569570629463,0.999750806207408,0.999384566650444,0.999459599969208,0.998041718529014,0.999486937372059,0.999792661690688,0.99956863830886,0.998444835441374,0.998206405789895,0.999720035300983,0.998871954299348,0.999638970586288,0.999761395324221,0.998968143324253,0.998955722755237,0.999418382479045,0.999574702377115,0.999681192045433,0.99927275558631,0.998949211206627,0.999447107759376,0.997138528177072
1,0.99857870807693,0.998756578909375,0.999557513740931,1,0.999492011466826,0.99946469985572,0.998808089562102,0.999443672372342,0.999574127670704,0.998412332659933,1,0.999498970753093,0.999877432129053,0.999489092098565,0.999320275697015,0.999534954919505,0.999100039593421,0.999563608058253,0.998642490201883,0.999195751281632,0.998554266844186,0.999726499819258,0.99956380214332,0.999768030278052,0.997897290909636,0.99859632862088,0.999657131182449,0.99948838146244,0.999721190044393,0.999761298258715,0.999714838256657,0.999656526357408,0.999715216504754,0.999171209833436,0.999801546546399,0.998718492556494,0.998727054581091,0.999767878287697,0.998007017876759
1,1,1,0.998289920794552,0.999725976096073,1,0.999003173371461,0.999266853086021,0.999128842743112,0.999474651223694,0.99771843311042,0.999411613996665,0.999034741142463,0.999636452101831,0.999060790677846,0.999679689765212,0.999510548648023,0.999485996925207,0.999918855974269,0.999300160715158,0.999484770913465,0.998123947753374,0.999485921161759,0.999877429815055,0.999690056556257,0.998388201303645,0.998121106992427,0.999719260370642,0.998866409585192,0.999597783981896,0.99967818863651,0.999213095405303,0.999197723059819,0.999415563772508,0.999641013185919,0.99984821625058,0.999140604460091,0.999189038125763,0.999568143816116,0.997305940455031
1,0.99857870807693,0.999721078248703,0.999678868501467,0.998960320717059,0.999474170379138,1,0.998392507913964,0.999685575667064,0.999081490846377,0.999151966307151,0.999616825273207,0.999848055441302,0.999547791692285,0.999610223399432,0.998915244173294,0.999002082983966,0.998762378861202,0.999152823474538,0.998226473607767,0.998741415043383,0.999674870824315,0.999394659478337,0.999150663548614,0.999470289083493,0.997633366720085,0.999415988893939,0.999244865657968,0.999801328769853,0.999316386183462,0.999469669704557,0.999458867229673,0.999767593735261,0.999383921417607,0.998759044558009,0.999387441038449,0.998305105805995,0.998240485554877,0.999319307411767,0.998816823145867
1,1,0.998756578909375,1,0.999762283810278,0.998299047363711,0.999082256579511,1,0.998489792708131,0.998919592001104,0.997393114992222,0.998575287507394,0.998314430374303,0.99922792601295,0.99838020809192,0.999108066979747,0.999220158297701,0.999232433413976,0.998956505011196,0.999755333672092,0.999487524587588,0.997647210761164,0.999076112289051,0.999229728861718,0.999086276107192,0.999002686921564,0.997722559642627,0.999158978800724,0.998502078819777,0.999164716017828,0.99900562714278,0.998496216106074,0.998697818642186,0.999007257292918,0.999607813544111,0.999192814872326,0.999759407068406,0.99968414826956,0.998959936503464,0.996822340990173
1,0.99857870807693,1,0.999557513740931,0.999371424805429,0.999760131253622,0.999534181138959,0.999076884170196,1,0.999492859468587,0.999278212635161,0.999686319889998,0.999604834497401,0.999318277703894,0.999842910589598,0.99898053712864,0.999378768735467,0.998623201163137,0.998976805689334,0.998469873307308,0.9986437937695,0.999459375114165,0.999329095948826,0.999125305999413,0.999290338838114,0.997727472477889,0.999385160835155,0.999337207042663,0.999877217622427,0.999413029227662,0.999127688295835,0.999534348082592,0.999518303099815,0.999082045281002,0.998614713316852,0.999286057175403,0.99824153312966,0.998140324162731,0.999221933999108,0.998754520961775
1,1,0.999721078248703,0.998289920794552,1,0.999671071353721,0.999390615027866,0.99773007388523,0.999343292725435,1,0.9984819867552,0.999656277185629,0.999308749091651,0.999686930852503,0.999388676406522,0.999156469234697,0.99992461026164,0.999282891367699,0.999393075675862,0.998749245346723,0.999341017649913,0.998728317245919,0.999692916749214,0.999517533663254,0.999610874269317,0.998152469494533,0.99880815456882,0.999767939867515,0.999271537538763,0.999924559891719,0.999605066074325,0.999415348237901,0.999232449361364,0.999223481759158,0.999203749094918,0.999487754594182,0.998750044133756,0.998675472569878,0.99956974972195,0.997758610978141
